"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","html-keyboard-response","6534","5983964","0.0-5.0-3.0-0.0-53.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6535","5984469","0.0-5.0-3.0-0.0-54.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6536","5985476","0.0-5.0-3.0-0.0-55.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6537","5986477","0.0-5.0-3.0-0.0-56.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6538","5987494","0.0-5.0-3.0-0.0-57.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6539","5988508","0.0-5.0-3.0-0.0-58.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6540","5990517","0.0-5.0-3.0-0.0-59.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/red_triangle.png,../img/red_triangle.png,../img/red_triangle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6541","5990819","0.0-5.0-3.0-0.0-60.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6542","5991467","0.0-5.0-3.0-0.0-61.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6543","5991968","0.0-5.0-3.0-0.0-62.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6544","5992987","0.0-5.0-3.0-0.0-63.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6545","5994000","0.0-5.0-3.0-0.0-64.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6546","5996018","0.0-5.0-3.0-0.0-65.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/green_triangle.png,../img/red_triangle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6547","5996330","0.0-5.0-3.0-0.0-66.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6548","5997406","0.0-5.0-3.0-0.0-67.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6549","5997921","0.0-5.0-3.0-0.0-68.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6550","5998936","0.0-5.0-3.0-0.0-69.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6551","5999953","0.0-5.0-3.0-0.0-70.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6552","6000957","0.0-5.0-3.0-0.0-71.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6553","6002974","0.0-5.0-3.0-0.0-72.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/green_circle.png,../img/green_triangle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6554","6003283","0.0-5.0-3.0-0.0-73.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6555","6003712","0.0-5.0-3.0-0.0-74.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6556","6004216","0.0-5.0-3.0-0.0-75.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6557","6005244","0.0-5.0-3.0-0.0-76.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6558","6006272","0.0-5.0-3.0-0.0-77.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6559","6007282","0.0-5.0-3.0-0.0-78.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6560","6008290","0.0-5.0-3.0-0.0-79.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6561","6010305","0.0-5.0-3.0-0.0-80.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","自我","自我","../img/red_circle.png","red","","../img/green_circle.png,../img/red_circle.png,../img/green_circle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","6562","6010613","0.0-5.0-3.0-0.0-81.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6563","6011041","0.0-5.0-3.0-0.0-82.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6564","6011550","0.0-5.0-3.0-0.0-83.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6565","6012567","0.0-5.0-3.0-0.0-84.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6566","6013581","0.0-5.0-3.0-0.0-85.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6567","6014609","0.0-5.0-3.0-0.0-86.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6568","6016617","0.0-5.0-3.0-0.0-87.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/green_triangle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6569","6016918","0.0-5.0-3.0-0.0-88.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6570","6017375","0.0-5.0-3.0-0.0-89.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6571","6017877","0.0-5.0-3.0-0.0-90.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6572","6018903","0.0-5.0-3.0-0.0-91.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6573","6019934","0.0-5.0-3.0-0.0-92.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6574","6020962","0.0-5.0-3.0-0.0-93.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6575","6021974","0.0-5.0-3.0-0.0-94.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6576","6023976","0.0-5.0-3.0-0.0-95.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/green_circle.png,../img/red_circle.png,../img/green_circle.png,../img/green_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6577","6024284","0.0-5.0-3.0-0.0-96.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6578","6024733","0.0-5.0-3.0-0.0-97.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6579","6025235","0.0-5.0-3.0-0.0-98.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6580","6026263","0.0-5.0-3.0-0.0-99.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6581","6027291","0.0-5.0-3.0-0.0-100.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6582","6028320","0.0-5.0-3.0-0.0-101.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6583","6030336","0.0-5.0-3.0-0.0-102.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/green_triangle.png,../img/red_circle.png,../img/red_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6584","6030650","0.0-5.0-3.0-0.0-103.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6585","6031299","0.0-5.0-3.0-0.0-104.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6586","6031807","0.0-5.0-3.0-0.0-105.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6587","6032820","0.0-5.0-3.0-0.0-106.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6588","6033830","0.0-5.0-3.0-0.0-107.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6589","6035845","0.0-5.0-3.0-0.0-108.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/red_triangle.png,../img/green_triangle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6590","6036152","0.0-5.0-3.0-0.0-109.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6591","6036543","0.0-5.0-3.0-0.0-110.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6592","6037055","0.0-5.0-3.0-0.0-111.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6593","6038067","0.0-5.0-3.0-0.0-112.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6594","6039092","0.0-5.0-3.0-0.0-113.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6595","6040118","0.0-5.0-3.0-0.0-114.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6596","6042131","0.0-5.0-3.0-0.0-115.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","自我","自我","../img/red_circle.png","red","","../img/green_triangle.png,../img/red_triangle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","6597","6042438","0.0-5.0-3.0-0.0-116.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6598","6042658","0.0-5.0-3.0-0.0-117.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6599","6043170","0.0-5.0-3.0-0.0-118.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6600","6044182","0.0-5.0-3.0-0.0-119.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6601","6045209","0.0-5.0-3.0-0.0-120.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6602","6046220","0.0-5.0-3.0-0.0-121.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6603","6048242","0.0-5.0-3.0-0.0-122.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","自我","自我","../img/red_circle.png","red","","../img/red_triangle.png,../img/red_circle.png,../img/green_triangle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","6604","6048543","0.0-5.0-3.0-0.0-123.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6605","6049362","0.0-5.0-3.0-0.0-124.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6606","6049877","0.0-5.0-3.0-0.0-125.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6607","6050905","0.0-5.0-3.0-0.0-126.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6608","6051932","0.0-5.0-3.0-0.0-127.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6609","6052962","0.0-5.0-3.0-0.0-128.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6610","6054980","0.0-5.0-3.0-0.0-129.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","自我","自我","../img/red_circle.png","red","","../img/red_circle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","6611","6055281","0.0-5.0-3.0-0.0-130.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6612","6056010","0.0-5.0-3.0-0.0-131.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6613","6056512","0.0-5.0-3.0-0.0-132.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6614","6057540","0.0-5.0-3.0-0.0-133.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6615","6058554","0.0-5.0-3.0-0.0-134.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6616","6059563","0.0-5.0-3.0-0.0-135.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6617","6060577","0.0-5.0-3.0-0.0-136.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6618","6062587","0.0-5.0-3.0-0.0-137.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png,../img/green_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6619","6062888","0.0-5.0-3.0-0.0-138.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6620","6063365","0.0-5.0-3.0-0.0-139.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6621","6063880","0.0-5.0-3.0-0.0-140.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6622","6064907","0.0-5.0-3.0-0.0-141.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6623","6065919","0.0-5.0-3.0-0.0-142.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6624","6066933","0.0-5.0-3.0-0.0-143.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6625","6067961","0.0-5.0-3.0-0.0-144.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6626","6069975","0.0-5.0-3.0-0.0-145.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/red_triangle.png,../img/green_triangle.png,../img/red_triangle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6627","6070283","0.0-5.0-3.0-0.0-146.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6628","6071235","0.0-5.0-3.0-0.0-147.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6629","6071736","0.0-5.0-3.0-0.0-148.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6630","6072750","0.0-5.0-3.0-0.0-149.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6631","6073763","0.0-5.0-3.0-0.0-150.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6632","6075765","0.0-5.0-3.0-0.0-151.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","自我","生人","../img/green_circle.png","red","","../img/green_triangle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","6633","6076073","0.0-5.0-3.0-0.0-152.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6634","6076321","0.0-5.0-3.0-0.0-153.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6635","6076836","0.0-5.0-3.0-0.0-154.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6636","6077851","0.0-5.0-3.0-0.0-155.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6637","6078868","0.0-5.0-3.0-0.0-156.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6638","6080869","0.0-5.0-3.0-0.0-157.0","null","","null","","main","response","","100","TaskIRRelevant","1","false","生人","自我","../img/red_triangle.png","green","","../img/red_circle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","false"
"","","","","","html-keyboard-response","6639","6081170","0.0-5.0-3.0-0.0-158.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6640","6081956","0.0-5.0-3.0-0.0-159.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6641","6082471","0.0-5.0-3.0-0.0-160.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6642","6083488","0.0-5.0-3.0-0.0-161.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6643","6084518","0.0-5.0-3.0-0.0-162.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6644","6086520","0.0-5.0-3.0-0.0-163.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/green_circle.png,../img/green_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6645","6086829","0.0-5.0-3.0-0.0-164.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6646","6087702","0.0-5.0-3.0-0.0-165.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6647","6088206","0.0-5.0-3.0-0.0-166.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6648","6089237","0.0-5.0-3.0-0.0-167.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6649","6090250","0.0-5.0-3.0-0.0-168.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6650","6091254","0.0-5.0-3.0-0.0-169.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6651","6092258","0.0-5.0-3.0-0.0-170.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6652","6094264","0.0-5.0-3.0-0.0-171.0","null","","null","","main","response","","100","TaskIRRelevant","1","true","生人","生人","../img/green_triangle.png","green","","../img/green_triangle.png,../img/green_circle.png,../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""red"",""red"",""red"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","6653","6094574","0.0-5.0-3.0-0.0-172.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6654","6094856","0.0-5.0-3.0-0.0-173.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
